,county,lat,long,percent
1353,Chariton MO,39.5179685,-92.9616205,0.35043182412980894
1354,Christian MO,36.9697388,-93.1876139,0.25848171952375937
1355,Clark MO,40.4072747,-91.729472,0.43348837209302327
1356,Clay MO,39.3155512,-94.4215024,0.4480580363484833
1357,Clinton MO,39.6087233,-94.3958028,0.37399858026569316
1358,Cole MO,38.5032331,-92.2800271,0.3239166801575738
1359,Cooper MO,38.8453861,-92.8123231,0.3293835707628811
1360,Crawford MO,37.9665605,-91.3139328,0.30806973588057207
1361,Dade MO,37.4323495,-93.854878,0.2410164271047228
1362,Dallas MO,37.6835825,-93.0338146,0.291523560928699
1363,Daviess MO,39.9628387,-93.970053,0.31951150241408693
1364,Dent MO,37.6030721,-91.4897172,0.23859701941893724
1365,Douglas MO,36.9465168,-92.5158918,0.2607899954247369
1366,Dunklin MO,36.3069045,-90.065394,0.34137639658248053
1367,Franklin MO,38.4130031,-91.072832,0.34963105550208534
1368,Gasconade MO,38.4411826,-91.5057795,0.29422483880011213
1369,Gentry MO,40.2081271,-94.4053211,0.3124374791597199
1370,Greene MO,37.2581957,-93.3406409,0.36726050473587185
1371,Grundy MO,40.1125409,-93.5650538,0.27709190672153633
1372,Harrison MO,40.34562,-93.9925818,0.26630581867388364
1373,Henry MO,38.3864909,-93.7926278,0.3562185122987257
1374,Hickory MO,37.9369099,-93.3229883,0.3702991452991453
1375,Holt MO,40.095724,-95.2190716,0.23852813852813853
1376,Howard MO,39.143365,-92.6959255,0.35401684816108486
1377,Howell MO,36.7743685,-91.8873677,0.26887311880582404
1378,Iron MO,37.5943638,-90.9846823,0.41404118084842473
1379,Jackson MO,39.0053359,-94.3431655,0.4479355015907166
1380,Jasper MO,37.2051967,-94.3372594,0.28327214825954267
1381,Jefferson MO,38.2576296,-90.5436807,0.4258126645562488
1382,Johnson MO,38.741528,-93.8118634,0.36473050758765047
1383,Knox MO,40.1368559,-92.1468345,0.35666836995401124
1384,Laclede MO,37.6596977,-92.594843,0.2664366618929827
1385,Lafayette MO,39.0687048,-93.8026388,0.35802469135802467
1386,Lawrence MO,37.1065898,-93.8305507,0.25496667724531896
1387,Lewis MO,40.0845592,-91.7288031,0.3524187894367843
1388,Lincoln MO,39.0622547,-90.9629165,0.3414268055800812
1389,Linn MO,39.8644404,-93.108019,0.36774774774774777
1390,Livingston MO,39.778587,-93.5482013,0.3148331681532871
1391,Macon MO,39.829795,-92.56434,0.3224860335195531
1392,Madison MO,37.4744807,-90.3434128,0.32210953346855986
1393,Maries MO,38.1626154,-91.923601,0.2862494490965183
1394,Marion MO,39.8075383,-91.6353791,0.33155124198058894
1395,Mercer MO,40.4214135,-93.5676313,0.21329305135951662
1396,Miller MO,38.2166802,-92.4298762,0.24058444504946003
1397,Mississippi MO,36.826264,-89.2959286,0.3776422764227642
1398,Moniteau MO,38.6330371,-92.5836417,0.24957318019556107
1399,Monroe MO,39.4982695,-92.0064582,0.3445895982252896
1400,Montgomery MO,38.9351835,-91.465427,0.32663788248545145
1401,Morgan MO,38.4208062,-92.8748346,0.3191758747697974
1402,Newton MO,36.9083713,-94.335034,0.2561495833831679
1403,Nodaway MO,40.3611359,-94.8831457,0.3533868092691622
1404,Oregon MO,36.6853104,-91.4018272,0.3209681067631758
1405,Osage MO,38.4642535,-91.8595036,0.2128920364214482
1406,Ozark MO,36.6495904,-92.4585492,0.28317987873343814
1407,Pemiscot MO,36.2099162,-89.7859419,0.42162588792423045
1408,Perry MO,37.7111296,-89.8021249,0.27344434706397897
1409,Pettis MO,38.7273667,-93.2852073,0.34375545851528383
1410,Phelps MO,37.8663263,-91.7903492,0.31874656404617924
1411,Pike MO,39.3399592,-91.1716071,0.35268405955470566
1412,Platte MO,39.3786957,-94.7614717,0.4209474885844749
1413,Polk MO,37.6167611,-93.4008166,0.2728866529461087
1414,Pulaski MO,37.8248346,-92.2070224,0.3094097708348685
1415,Putnam MO,40.4786055,-93.0145314,0.25422260718925943
1416,Ralls MO,39.5534554,-91.5247867,0.34471803018268465
1417,Randolph MO,39.4392486,-92.4929595,0.30480691874497184
1418,Ray MO,39.3084005,-93.9957462,0.4123661618597473
1419,Reynolds MO,37.3664637,-90.9722821,0.3613366645846346
1420,Ripley MO,36.6501703,-90.874834,0.26524795743872315
1421,Saline MO,39.1358403,-93.2041639,0.41611769872639437
1422,Schuyler MO,40.4693611,-92.5190156,0.3594636410520887
1423,Scotland MO,40.4476855,-92.1428235,0.33212809917355374
1424,Scott MO,37.0477927,-89.5680975,0.3013118418730514
1425,Shannon MO,37.1524984,-91.3913284,0.35265438786565545
1426,Shelby MO,39.7975309,-92.0887194,0.2988861386138614
1427,Stoddard MO,36.8515565,-89.9474812,0.2450645111145655
1428,Stone MO,36.751004,-93.4737009,0.24543293293293295
1429,Sullivan MO,40.209587,-93.1097826,0.34990366088631986
1430,Taney MO,36.6498267,-93.0428188,0.2529664342767441
1431,Texas MO,37.3142565,-91.9644783,0.26672240802675584
1432,Vernon MO,37.8501957,-94.3415972,0.30278136368970776
1433,Warren MO,38.761902,-91.1593065,0.3556146088852548
1434,Washington MO,37.9426107,-90.8970179,0.39298447383553764
1435,Wayne MO,37.1110737,-90.4539307,0.31695804195804195
1436,Webster MO,37.2808043,-92.8760795,0.2857605807246095
1437,Worth MO,40.4804994,-94.4191982,0.32538167938931295
1438,Wright MO,37.2676331,-92.479989,0.24550597108736644
1439,Beaverhead MT,45.1338633,-112.8928694,0.28491271820448877
1440,Blaine MT,48.4282823,-108.9676475,0.565232598810773
1441,Broadwater MT,46.3298486,-111.4978728,0.2537363002324809
1442,Carbon MT,45.2244683,-109.0285543,0.3670886075949367
1443,Carter MT,45.5168247,-104.5153243,0.12090680100755667
1444,Cascade MT,47.3165751,-111.3502622,0.4406897349843768
1445,Chouteau MT,47.8868343,-110.4362004,0.3466855724920241
1446,Custer MT,46.2614136,-105.5503521,0.34165890027958995
1447,Daniels MT,48.794429,-105.5417385,0.23535253227408143
1448,Dawson MT,47.2661301,-104.8982713,0.275604793126837
1449,Fallon MT,46.3181841,-104.4057182,0.1686832740213523
1450,Fergus MT,47.2252211,-109.2321376,0.2701367155328611
1451,Flathead MT,48.3146779,-114.0542951,0.3195326156960162
1452,Gallatin MT,45.5180536,-111.1639214,0.45864834384528635
1453,Garfield MT,47.2671843,-106.9959912,0.09428571428571429
1454,Glacier MT,48.7056706,-112.9905023,0.6567834681042228
1455,Granite MT,46.3959554,-113.4273564,0.3126099706744868
1456,Hill MT,48.6319595,-110.106321,0.49897360703812316
1457,Jefferson MT,46.1242317,-112.0594284,0.34846625766871164
1458,Lake MT,47.6429007,-114.0836866,0.4363349368610944
1459,Liberty MT,48.5596541,-111.0369242,0.2601214574898785
1460,Lincoln MT,48.5523847,-115.4631849,0.2870964112948588
1461,Madison MT,45.3252895,-111.9137914,0.28454746136865344
1462,Meagher MT,46.5856996,-110.9217396,0.2767489711934156
1463,Mineral MT,47.1519417,-115.0656272,0.34705007436787305
1464,Missoula MT,47.0272632,-113.8926911,0.5739264232759826
1465,Musselshell MT,46.5052807,-108.4397631,0.2044038221852929
1466,Park MT,45.4214291,-110.5327601,0.4314552919708029
1467,Petroleum MT,47.1419168,-108.2265753,0.1644295302013423
1468,Phillips MT,48.2501432,-107.9288973,0.2114003590664273
1469,Pondera MT,48.2286037,-112.2207612,0.35858771607208534
1470,Powell MT,46.8442254,-112.9310998,0.31988472622478387
1471,Prairie MT,46.8123837,-105.5039937,0.2375533428165007
1472,Ravalli MT,46.0777441,-114.105795,0.3280644870755652
1473,Richland MT,47.785633,-104.5634082,0.21571582346609258
1474,Roosevelt MT,48.2827471,-104.9951698,0.568082788671024
1475,Rosebud MT,46.1732331,-106.6667462,0.4036332671019018
1476,Sanders MT,47.7564968,-115.1803062,0.29147602101338754
1477,Sheridan MT,48.7055228,-104.5339129,0.3449170124481328
1478,Stillwater MT,45.6585447,-109.3815759,0.2654189706507869
1479,Teton MT,47.8190352,-112.2817249,0.3297775068576653
1480,Toole MT,48.6451246,-111.7334723,0.2768791627021884
1481,Treasure MT,46.2294408,-107.2857723,0.25054945054945055
1482,Valley MT,48.3498496,-106.6704238,0.35890126975900494
1483,Wheatland MT,46.4970466,-109.8571467,0.27419354838709675
1484,Wibaux MT,46.9629657,-104.2745184,0.1801470588235294
1485,Yellowstone MT,45.9369867,-108.2766564,0.3837254930457657
1486,Adams NE,40.5206322,-98.5000441,0.3205998421468035
1487,Antelope NE,42.1832253,-98.0580367,0.1766707920792079
1488,Arthur NE,41.5719297,-101.6959166,0.11450381679389313
1489,Banner NE,41.5397495,-103.7262626,0.13381995133819952
1490,Blaine NE,41.931945,-99.9964074,0.09570957095709572
1491,Boone NE,41.7039345,-98.0704764,0.21917320028510334
1492,Boyd NE,42.8944477,-98.7730221,0.17553688141923435
1493,Brown NE,42.3595618,-99.9239198,0.1440514469453376
1494,Buffalo NE,40.855226,-99.0749833,0.275792936822084
1495,Burt NE,41.8541794,-96.3377462,0.38251851851851854
1496,Butler NE,41.2260724,-97.1320395,0.2707955428867582
1497,Cass NE,40.9098778,-96.1406086,0.35853858784893267
1498,Cedar NE,42.6045604,-97.2568696,0.22104291647438856
1499,Chase NE,40.5303903,-101.6941918,0.13604713444027852
1500,Cherry NE,42.571323,-101.0476532,0.1422976501305483
1501,Cheyenne NE,41.2142358,-103.0119289,0.23316842331684234
1502,Clay NE,40.5236693,-98.0508585,0.22633186291143537
1503,Colfax NE,41.57496,-97.0889449,0.31573802541544477
1504,Cuming NE,41.9158651,-96.7885168,0.2593058350100604
1505,Custer NE,41.3938927,-99.7268662,0.19698072026191343
1506,Dakota NE,42.3916449,-96.5613555,0.4762059973924381
1507,Dawes NE,42.7112144,-103.1348721,0.30364806866952787
1508,Dawson NE,40.8673784,-99.8151537,0.27980659116935996
1509,Deuel NE,41.1119026,-102.332609,0.21140609636184857
1510,Dixon NE,42.4852801,-96.8558616,0.3239017125837677
1511,Dodge NE,41.5770082,-96.6458526,0.3794648829431438
1512,Douglas NE,41.2970908,-96.1540664,0.4754049310712866
1513,Dundy NE,40.180165,-101.6811327,0.17868020304568527
1514,Fillmore NE,40.5250399,-97.5967053,0.2803056616880861
1515,Franklin NE,40.1832031,-98.96208,0.25
1516,Frontier NE,40.5309469,-100.4066834,0.20766283524904214
1517,Furnas NE,40.191865,-99.9096631,0.1888392857142857
1518,Gage NE,40.2552337,-96.6834528,0.40399544560604495
1519,Garden NE,41.6333638,-102.3029845,0.22181484876260313
1520,Garfield NE,41.9068675,-98.951231,0.15851063829787235
1521,Gosper NE,40.5090947,-99.8232058,0.23517382413087934
1522,Grant NE,41.9139574,-101.7559645,0.08264462809917356
1523,Greeley NE,41.5675715,-98.5305655,0.2869198312236287
1524,Hall NE,40.8660265,-98.5026645,0.3539967373572594
1525,Hamilton NE,40.8728173,-98.0223294,0.23526996509956888
1526,Harlan NE,40.1787663,-99.4034177,0.19910011248593926
1527,Hayes NE,40.5372337,-101.0479627,0.09461966604823747
1528,Hitchcock NE,40.1768964,-101.044217,0.18327759197324414
1529,Holt NE,42.4592867,-98.7847662,0.17857865964770198
1530,Hooker NE,41.920317,-101.117324,0.14936708860759493
1531,Howard NE,41.2168513,-98.5133417,0.3184668989547038
1532,Jefferson NE,40.1757356,-97.1431027,0.3467788740568775
1533,Johnson NE,40.3950099,-96.2653668,0.3829374697043141
1534,Kearney NE,40.5091198,-98.9476019,0.2430817610062893
1535,Keith NE,41.1942448,-101.6444493,0.22868408082799407
1536,Kimball NE,41.1992736,-103.7031528,0.23414344991108477
1537,Knox NE,42.6344045,-97.8913492,0.26238850346878095
1538,Lancaster NE,40.7835474,-96.6886584,0.48694593851831497
1539,Lincoln NE,41.0503221,-100.7444808,0.28425423187480037
1540,Logan NE,41.5421555,-100.4436647,0.15777262180974477
1541,Loup NE,41.9031834,-99.5098521,0.17318435754189945
1542,Madison NE,41.9099293,-97.6068564,0.25099027727763773
1543,Merrick NE,41.1697896,-98.0310573,0.26511894525652047
1544,Morrill NE,41.7322039,-102.9905936,0.20776255707762556
1545,Nance NE,41.4023855,-97.9914083,0.29673041332510797
1546,Nemaha NE,40.3873891,-95.8527214,0.3509645301804605
1547,Nuckolls NE,40.1764918,-98.0468422,0.25924235508900045
1548,Otoe NE,40.6379916,-96.1310274,0.3668003437410484
1549,Pawnee NE,40.1378496,-96.2452254,0.29828486204325133
1550,Perkins NE,40.8576462,-101.6274676,0.17073170731707318
1551,Phelps NE,40.5163647,-99.4065568,0.2009132420091324
1552,Pierce NE,42.2714129,-97.6109917,0.18566015738851646
1553,Platte NE,41.5768655,-97.5134673,0.23365249016551623
1554,Polk NE,41.1879253,-97.5706627,0.2148962148962149
1555,Richardson NE,40.1237427,-95.7186026,0.3185343674779353
1556,Rock NE,42.394749,-99.4208512,0.13054499366286437
1557,Saline NE,40.5168024,-97.131755,0.4616780960064542
1558,Sarpy NE,41.1150635,-96.1091254,0.37307315708490696
1559,Saunders NE,41.2233882,-96.6420968,0.3206943366951125
1560,Seward NE,40.8719439,-97.140383,0.3150666842730754
1561,Sheridan NE,42.5122888,-102.3682795,0.15776699029126215
1562,Sherman NE,41.2187425,-98.9728492,0.3607843137254902
1563,Sioux NE,42.4706681,-103.7321705,0.13667117726657646
1564,Stanton NE,41.9050454,-97.1771094,0.23222390317700453
1565,Thayer NE,40.1738446,-97.5962626,0.2737871380218127
1566,Thomas NE,41.8557296,-100.5247028,0.10294117647058823
1567,Thurston NE,42.1540613,-96.5339428,0.562979683972912
1568,Valley NE,41.5640938,-98.9834841,0.22687927107061504
1569,Washington NE,41.5339726,-96.2245771,0.3056802654694515
1570,Wayne NE,42.210746,-97.1262433,0.29168929929386206
1571,Webster NE,40.1806461,-98.4985897,0.2537313432835821
1572,Wheeler NE,41.9225747,-98.5208533,0.20758928571428573
1573,York NE,40.8730557,-97.5967418,0.21605035405192763
1574,Churchill NV,39.5377097,-118.2641661,0.28845591816853383
1575,Clark NV,36.2142575,-115.013812,0.5641516804351915
1576,Douglas NV,38.9051292,-119.6090191,0.3565484180249281
1577,Elko NV,41.1411327,-115.3514239,0.21962967596647065
1578,Esmeralda NV,37.7789658,-117.6323824,0.21149425287356322
1579,Eureka NV,39.9777878,-116.2722082,0.13242574257425743
1580,Humboldt NV,41.4079136,-118.1275915,0.3024025069637883
1581,Lander NV,39.9002105,-117.0472398,0.24665127020785219
1582,Lincoln NV,37.634605,-114.8630367,0.18587360594795538
1583,Lyon NV,39.0222125,-119.1974246,0.3438155136268344
1584,Mineral NV,38.516647,-118.4162794,0.42407862407862407
1585,Nye NV,37.9658636,-116.4590107,0.360689419016094
1586,Pershing NV,40.439639,-118.4094765,0.3354564755838641
1587,Storey NV,39.4383853,-119.5246462,0.3975799481417459
1588,Washoe NV,40.7313196,-119.6632695,0.5078864017460275
1589,Belknap NH,43.5191091,-71.4253661,0.4689252198548073
1590,Carroll NH,43.8677742,-71.2015596,0.48884303301622833
1591,Cheshire NH,42.9254596,-72.2481828,0.6135918574571477
1592,Coos NH,44.6525477,-71.2894309,0.5792255763596994
1593,Grafton NH,43.9264391,-71.8424242,0.6086317722681359
1594,Hillsborough NH,42.9115317,-71.7230554,0.49740849507954416
1595,Merrimack NH,43.2995786,-71.6800412,0.5559889686700291
1596,Rockingham NH,42.9886636,-71.0990801,0.47026446581660497
1597,Strafford NH,43.2932725,-71.0355891,0.5632582864290181
1598,Sullivan NH,43.3611883,-72.2220839,0.5572043601722085
1599,Atlantic NJ,39.4693555,-74.6337591,0.5796128257008809
1600,Bergen NJ,40.9596985,-74.0747272,0.5520242237426928
1601,Burlington NJ,39.8757858,-74.6630063,0.5852521117368109
1602,Camden NJ,39.8024071,-74.9612493,0.681734300974147
1603,Cumberland NJ,39.3284336,-75.1216277,0.6159118859871229
1604,Essex NJ,40.7874003,-74.2462919,0.7808685263960345
1605,Gloucester NJ,39.7228745,-75.1456793,0.5474901247170565
1606,Hudson NJ,40.7313751,-74.0786014,0.7752146791963707
1607,Hunterdon NJ,40.5652832,-74.9119695,0.40418684392576776
1608,Mercer NJ,40.2825026,-74.703724,0.679931731276586
1609,Middlesex NJ,40.4396214,-74.4074303,0.6324112639596435
1610,Monmouth NJ,40.2870481,-74.1524456,0.4688567424237089
1611,Morris NJ,40.8588961,-74.5472917,0.44041127216436815
1612,Ocean NJ,39.865669,-74.2588636,0.4071236692866381
1613,Passaic NJ,41.0378896,-74.29828,0.6369980438270655
1614,Salem NJ,39.5738282,-75.3573559,0.4989322395850988
1615,Somerset NJ,40.5655273,-74.6199378,0.5219070541973944
1616,Sussex NJ,41.1374609,-74.6919141,0.3842609630076693
1617,Union NJ,40.6598707,-74.3086957,0.6660217031801783
1618,Warren NJ,40.8534914,-75.0094978,0.4140711287828584
1619,Bernalillo NM,35.053628,-106.6690805,0.5562961076728334
1620,Catron NM,33.9016208,-108.3919284,0.263777673104098
1621,Chaves NM,33.3616045,-104.4698374,0.32544845259215455
1622,Cibola NM,34.9282721,-107.9926805,0.6018439888390149
1623,Colfax NM,36.6129638,-104.6401105,0.4906315058986815
1624,Curry NM,34.5729841,-103.3460546,0.29519266055045873
1625,Eddy NM,32.4578347,-104.3064338,0.3187503243551819
1626,Grant NM,32.732087,-108.3815043,0.549527205084483
1627,Guadalupe NM,34.8697822,-104.7849677,0.6969555035128806
1628,Harding NM,35.8585157,-103.8479245,0.43261231281198004
1629,Hidalgo NM,31.8980519,-108.7519293,0.5142118863049095
1630,Lea NM,32.7956865,-103.4132707,0.23978842198060535
1631,Lincoln NM,33.7408411,-105.4498055,0.3183293659381086
1632,Luna NM,32.1845231,-107.7471911,0.47773333333333334
1633,Mora NM,35.9828413,-104.9218975,0.7487552661815396
1634,Otero NM,32.6155988,-105.7513079,0.34124525284829105
1635,Quay NM,35.1070184,-103.5480713,0.3730779606150526
1636,Roosevelt NM,34.0212068,-103.4830039,0.28932819567766793
1637,Sandoval NM,35.6850913,-106.8831191,0.5036335731060115
1638,Sierra NM,33.1194684,-107.1881612,0.3849470795766366
1639,Socorro NM,33.9916579,-106.9391362,0.5641595996107327
1640,Taos NM,36.5765287,-105.6379865,0.7808853249885912
1641,Torrance NM,34.5549784,-105.8905574,0.37925648234926584
1642,Union NM,36.4880853,-103.4757229,0.26833428084138716
1643,Valencia NM,34.7168404,-106.8065821,0.4872691863819965
1644,Albany NY,42.5882401,-73.9740095,0.6185495632190681
1645,Allegany NY,42.2478532,-78.0261531,0.34601545449183035
1646,Bronx NY,40.8487111,-73.852939,0.9021445480379839
1647,Broome NY,42.1619773,-75.8302833,0.4900508796665236
1648,Cattaraugus NY,42.2390986,-78.662332,0.4044747539221285
1649,Cayuga NY,43.0085456,-76.5745866,0.516699284545542
1650,Chautauqua NY,42.3042159,-79.4075949,0.4250170286838719
1651,Chemung NY,42.1552804,-76.7471791,0.4628677520708369
1652,Chenango NY,42.4780238,-75.6022407,0.44744744744744747
1653,Clinton NY,44.752712,-73.7056429,0.589509394572025
1654,Columbia NY,42.2477288,-73.6268057,0.5232242782107178
1655,Cortland NY,42.594039,-76.0762398,0.5077965756216878
1656,Delaware NY,42.1939865,-74.9667281,0.422845798905462
1657,Dutchess NY,41.7547699,-73.7400411,0.5017016288751465
1658,Erie NY,42.752759,-78.7781922,0.5488356933328504
1659,Essex NY,44.1096005,-73.7784307,0.5603876293593348
1660,Franklin NY,44.5943758,-74.31067,0.5982176477971632
1661,Fulton NY,43.1156093,-74.4236782,0.42077882721349563
1662,Genesee NY,43.0009096,-78.1927784,0.3674129152186212
1663,Greene NY,42.2798211,-74.1420253,0.40953497459945293
1664,Hamilton NY,43.6578786,-74.5024556,0.34977578475336324
1665,Herkimer NY,43.407489,-75.011683,0.4323482428115016
1666,Jefferson NY,43.996389,-76.0529678,0.45454800044807886
1667,Kings NY,40.6350451,-73.9506398,0.7942477694398892
1668,Lewis NY,43.7826811,-75.4441402,0.4305265158715073
1669,Livingston NY,42.7274845,-77.7697795,0.41464325737766156
1670,Madison NY,42.9100255,-75.6635749,0.4709546522389122
1671,Monroe NY,43.4644839,-77.6646584,0.556946553908925
1672,Montgomery NY,42.9008912,-74.4353575,0.4457274826789838
1673,Nassau NY,40.7296118,-73.5894144,0.5186314905720486
1674,Niagara NY,43.4567309,-78.7921425,0.4700099985395392
1675,Oneida NY,43.2427273,-75.4342824,0.4501845444059977
1676,Onondaga NY,43.0065163,-76.1961336,0.5738165369754343
1677,Ontario NY,42.8563575,-77.3034967,0.46109961757883516
1678,Orange NY,41.4024096,-74.3062522,0.5030434906277556
1679,Orleans NY,43.5022867,-78.2297258,0.3743370053039576
1680,Oswego NY,43.4614431,-76.2092618,0.49736493911327395
1681,Otsego NY,42.6297762,-75.028841,0.4776502754877998
1682,Putnam NY,41.4279067,-73.7438608,0.4180629157740444
1683,Queens NY,40.6585662,-73.8380168,0.7753519316117519
1684,Rensselaer NY,42.7104206,-73.5138454,0.5202676864244742
1685,Richmond NY,40.5612628,-74.1398995,0.4900920418501774
1686,Rockland NY,41.1546276,-74.0246616,0.5135565162887128
1687,Saratoga NY,43.1061353,-73.8553872,0.48334754999526114
1688,Schenectady NY,42.8175516,-74.0435592,0.544099302357815
1689,Schoharie NY,42.591294,-74.4381718,0.38759748618157036
1690,Schuyler NY,42.4197755,-76.938603,0.42278418855880184
1691,Seneca NY,42.7822943,-76.827088,0.506181215136439
1692,Steuben NY,42.2667252,-77.3855253,0.3896862266746256
1693,Suffolk NY,40.943554,-72.6922183,0.4904308342061004
1694,Sullivan NY,41.7199928,-74.7715769,0.5142354390286821
1695,Tioga NY,42.1780565,-76.2974556,0.39553724364612747
1696,Tompkins NY,42.4530063,-76.4734835,0.6269725233173683
1697,Ulster NY,41.9472124,-74.2654582,0.5597522824490838
1698,Warren NY,43.5551053,-73.8381388,0.4826560281290148
1699,Washington NY,43.3123766,-73.4394282,0.47599047412859924
1700,Wayne NY,43.4587577,-77.0631637,0.41899485977574774
1701,Westchester NY,41.1526862,-73.7457526,0.6044016300808089
1702,Wyoming NY,42.7013627,-78.2285667,0.32794612794612793
1703,Yates NY,42.638237,-77.1043238,0.45106968862529123
1704,Alamance NC,36.0439535,-79.4005733,0.42603576487252126
1705,Alexander NC,35.9209506,-81.1774668,0.2681437543614794
1706,Alleghany NC,36.4893563,-81.1322987,0.31241365699625023
1707,Anson NC,34.9749722,-80.1097633,0.6235785358919688
1708,Ashe NC,36.4434687,-81.4993343,0.32640761300555116
1709,Avery NC,36.07209,-81.9202847,0.24255703054517336
1710,Beaufort NC,35.4823128,-76.8420144,0.3994496189669771
1711,Bertie NC,36.0590432,-76.9623641,0.6613652079423096
1712,Bladen NC,34.5919375,-78.5394885,0.5052328131854359
1713,Brunswick NC,34.0387542,-78.2277653,0.38419162511767374
1714,Buncombe NC,35.6093706,-82.5304234,0.5530713569728104
1715,Burke NC,35.746182,-81.7061795,0.3749179071803853
1716,Cabarrus NC,35.3883455,-80.5527284,0.39309049134815593
1717,Caldwell NC,35.966395,-81.5125411,0.31377404122998964
1718,Camden NC,36.3423438,-76.1624876,0.320578231292517
1719,Carteret NC,34.8583428,-76.5358602,0.29003012641833487
1720,Caswell NC,36.3942984,-79.339609,0.4844641724793913
1721,Catawba NC,35.6618826,-81.2149057,0.34581399692533155
1722,Chatham NC,35.7049939,-79.2514542,0.5181746345318056
1723,Cherokee NC,35.1371499,-84.0614491,0.26253205875495456
1724,Chowan NC,36.128979,-76.6027521,0.47381745502998
1725,Clay NC,35.0529971,-83.7522638,0.27986529599432824
1726,Cleveland NC,35.3346302,-81.5571145,0.39367789570835254
1727,Columbus NC,34.2616017,-78.6393077,0.45580167471022565
1728,Craven NC,35.1168292,-77.0813197,0.40638943036603853
1729,Cumberland NC,35.0501921,-78.8287187,0.5937903965026912
1730,Currituck NC,36.3721739,-75.9412242,0.3151096956829441
1731,Dare NC,35.6062688,-75.7675364,0.4113163458328697
1732,Davidson NC,35.7951312,-80.207107,0.29074504828363995
1733,Davie NC,35.9293554,-80.5425524,0.27745524915336234
1734,Duplin NC,34.9344033,-77.9335434,0.4386655011655012
1735,Durham NC,36.0338282,-78.8781246,0.7579922990424915
1736,Edgecombe NC,35.9170773,-77.6027422,0.6788521429630728
1737,Forsyth NC,36.1324661,-80.2569608,0.5303816302730526
1738,Franklin NC,36.0882406,-78.2830903,0.47328190496318995
1739,Gaston NC,35.2933443,-81.1772556,0.36659925068797455
1740,Gates NC,36.4421353,-76.7023552,0.5163083765752409
1741,Graham NC,35.3483644,-83.8309147,0.2835064606029896
1742,Granville NC,36.299884,-78.6576338,0.5175261655566128
1743,Greene NC,35.481959,-77.6816876,0.4587178241864983
1744,Guilford NC,36.079065,-79.7886652,0.5765761152167405
1745,Halifax NC,36.2514375,-77.6448423,0.658614210667587
1746,Harnett NC,35.3686348,-78.8716104,0.39919382701831163
1747,Haywood NC,35.5588823,-82.9813074,0.42299992850504037
1748,Henderson NC,35.3364146,-82.4797406,0.35581768208886855
1749,Hertford NC,36.3635174,-76.981616,0.7183550100751054
1750,Hoke NC,35.0172328,-79.2419635,0.5896190531921118
1751,Hyde NC,35.4081567,-76.1536867,0.48804028535459504
1752,Iredell NC,35.8062493,-80.8745203,0.34146533097623255
1753,Jackson NC,35.2810521,-83.1199622,0.48470151487934854
1754,Johnston NC,35.5134188,-78.3673482,0.35584358008110467
1755,Jones NC,35.0322677,-77.3561946,0.4497131931166348
1756,Lee NC,35.4763365,-79.1721174,0.4456041915920624
1757,Lenoir NC,35.2400677,-77.6355095,0.49661753186641033
1758,Lincoln NC,35.4884913,-81.2268916,0.299768864717879
1759,Macon NC,35.1529593,-83.421901,0.33876994247079056
1760,Madison NC,35.8642073,-82.7126299,0.4433896964303372
1761,Martin NC,35.8473006,-77.1196022,0.5203129939930445
1762,Mecklenburg NC,35.2468623,-80.8338317,0.6065092448206728
1763,Mitchell NC,36.013102,-82.1635541,0.23670315518351578
1764,Montgomery NC,35.3344151,-79.9066023,0.41901878728519276
1765,Moore NC,35.3082717,-79.4927248,0.3555962512118927
1766,Nash NC,35.9659447,-77.9875546,0.5013816712034975
1767,Northampton NC,36.4217739,-77.3983518,0.6723689103756043
1768,Onslow NC,34.7631087,-77.4994691,0.35948284242247497
1769,Orange NC,36.0625255,-79.120034,0.7022291126542205
1770,Pamlico NC,35.1475747,-76.6652684,0.3914522330671399
1771,Pasquotank NC,36.265199,-76.2606906,0.5678466891257524
1772,Pender NC,34.5125561,-77.8881063,0.39271007461165247
1773,Perquimans NC,36.1808969,-76.4032445,0.41476247745039085
1774,Person NC,36.3863503,-78.9656233,0.4405945776195959
1775,Pitt NC,35.5924897,-77.3727387,0.5306254438470123
1776,Polk NC,35.2779011,-82.1676211,0.38627394359418615
1777,Randolph NC,35.7099148,-79.8062153,0.2433171374454418
1778,Richmond NC,35.004636,-79.7556946,0.5100684966781687
1779,Robeson NC,34.6392096,-79.1008811,0.5818469706142597
1780,Rockingham NC,36.3818062,-79.7827539,0.38912422655878154
1781,Rowan NC,35.6413551,-80.5217214,0.3634933881114392
1782,Rutherford NC,35.4027469,-81.9195825,0.3265974496550763
1783,Sampson NC,34.9892978,-78.3711743,0.4418888973790785
1784,Scotland NC,34.8400226,-79.4773366,0.5803192992370726
1785,Stanly NC,35.3104492,-80.2543742,0.2935891632134276
1786,Stokes NC,36.3935052,-80.2662145,0.27836625190804387
1787,Surry NC,36.415416,-80.6864631,0.30919579233118427
1788,Swain NC,35.5688491,-83.4656136,0.45705307262569833
1789,Transylvania NC,35.2101025,-82.816666,0.4072063473125336
1790,Tyrrell NC,35.8704196,-76.1653454,0.46943353897924844
1791,Union NC,34.9918204,-80.5304264,0.3428025504602652
1792,Vance NC,36.3654806,-78.4054343,0.6388702407212046
